AZ	2016	1	331.43
AZ	2016	2	338.40
AZ	2016	3	344.10
AZ	2016	4	349.55
AZ	2017	1	354.69
AZ	2017	2	363.82
AZ	2017	3	371.44
AZ	2017	4	375.79
AZ	2018	1	383.60
AZ	2018	2	391.72
AZ	2018	3	400.67
AZ	2018	4	405.37
AZ	2019	1	410.54
AZ	2019	2	418.74
AZ	2019	3	424.99
AZ	2019	4	432.35
AZ	2020	1	440.99
AZ	2020	2	448.73
AZ	2020	3	459.67
AZ	2020	4	475.92
AZ	2021	1	497.14
AZ	2021	2	536.76
AZ	2021	3	581.25
AZ	2021	4	610.76
AZ	2022	1	639.89
AZ	2022	2	687.78
AZ	2022	3	696.62
AZ	2022	4	670.79
AZ	2023	1	665.90
AZ	2023	2	676.59
AZ	2023	3	690.19
AZ	2023	4	696.36
AZ	2024	1	700.68
AZ	2024	2	713.24
AZ	2024	3	718.34
AZ	2024	4	719.28
AZ	2025	1	719.69
AZ	2025	2	727.70
AZ	2025	3	727.66
AZ	2025	4	731.53
CA	1975	1	41.67
CA	1975	2	42.78
CA	1975	3	44.35
CA	1975	4	45.75
CA	1976	1	47.83
CA	1976	2	50.30
CA	1976	3	53.58
CA	1976	4	55.58
CA	1977	1	58.05
CA	1977	2	63.03
CA	1977	3	67.98
CA	1977	4	70.68
CA	1978	1	73.24
CA	1978	2	76.00
CA	1978	3	78.63
CA	1978	4	81.80
CA	1979	1	84.89
CA	1979	2	88.69
CA	1979	3	93.13
CA	1979	4	96.36
CA	1980	1	100.00
CA	1980	2	102.81
CA	1980	3	106.53
CA	1980	4	108.37
CA	1981	1	110.50
CA	1981	2	112.84
CA	1981	3	116.28
CA	1981	4	117.55
CA	1982	1	104.04
CA	1982	2	107.30
CA	1982	3	104.72
CA	1982	4	115.83
CA	1983	1	116.75
CA	1983	2	117.44
CA	1983	3	117.20
CA	1983	4	117.68
CA	1984	1	119.45
CA	1984	2	120.07
CA	1984	3	121.65
CA	1984	4	122.74
CA	1985	1	124.48
CA	1985	2	126.25
CA	1985	3	129.13
CA	1985	4	130.51
CA	1986	1	132.22
CA	1986	2	134.75
CA	1986	3	137.70
CA	1986	4	141.06
CA	1987	1	144.68
CA	1987	2	148.22
CA	1987	3	152.87
CA	1987	4	157.18
CA	1988	1	162.95
CA	1988	2	169.65
CA	1988	3	177.68
CA	1988	4	187.38
CA	1989	1	196.13
CA	1989	2	205.81
CA	1989	3	217.73
CA	1989	4	224.57
CA	1990	1	227.32
CA	1990	2	228.09
CA	1990	3	229.98
CA	1990	4	228.49
CA	1991	1	228.42
CA	1991	2	227.00
CA	1991	3	227.00
CA	1991	4	228.66
CA	1992	1	227.47
CA	1992	2	225.10
CA	1992	3	224.67
CA	1992	4	222.58
CA	1993	1	219.13
CA	1993	2	217.26
CA	1993	3	215.41
CA	1993	4	214.13
CA	1994	1	212.01
CA	1994	2	206.89
CA	1994	3	203.84
CA	1994	4	200.95
CA	1995	1	199.61
CA	1995	2	201.50
CA	1995	3	203.84
CA	1995	4	203.51
CA	1996	1	203.48
CA	1996	2	200.90
CA	1996	3	200.52
CA	1996	4	201.56
CA	1997	1	202.50
CA	1997	2	204.55
CA	1997	3	208.57
CA	1997	4	212.23
CA	1998	1	216.86
CA	1998	2	221.58
CA	1998	3	227.43
CA	1998	4	231.81
CA	1999	1	235.31
CA	1999	2	239.31
CA	1999	3	244.78
CA	1999	4	249.97
CA	2000	1	260.84
CA	2000	2	267.86
CA	2000	3	276.85
CA	2000	4	285.40
CA	2001	1	296.44
CA	2001	2	305.50
CA	2001	3	311.92
CA	2001	4	316.30
CA	2002	1	324.75
CA	2002	2	335.77
CA	2002	3	348.40
CA	2002	4	358.59
CA	2003	1	366.88
CA	2003	2	373.75
CA	2003	3	386.41
CA	2003	4	411.10
CA	2004	1	424.37
CA	2004	2	450.95
CA	2004	3	496.77
CA	2004	4	515.87
CA	2005	1	538.45
CA	2005	2	570.01
CA	2005	3	598.46
CA	2005	4	625.21
CA	2006	1	638.23
CA	2006	2	644.07
CA	2006	3	646.17
CA	2006	4	642.47
CA	2007	1	633.65
CA	2007	2	623.02
CA	2007	3	599.78
CA	2007	4	575.20
CA	2008	1	542.98
CA	2008	2	498.09
CA	2008	3	460.27
CA	2008	4	444.38
CA	2009	1	440.38
CA	2009	2	420.27
CA	2009	3	410.99
CA	2009	4	412.27
CA	2010	1	409.23
CA	2010	2	407.98
CA	2010	3	410.23
CA	2010	4	405.72
CA	2011	1	391.20
CA	2011	2	384.89
CA	2011	3	386.50
CA	2011	4	385.32
CA	2012	1	381.01
CA	2012	2	381.65
CA	2012	3	390.58
CA	2012	4	398.86
CA	2013	1	407.27
CA	2013	2	425.97
CA	2013	3	446.92
CA	2013	4	461.72
CA	2014	1	471.35
CA	2014	2	484.12
CA	2014	3	494.25
CA	2014	4	499.86
CA	2015	1	505.09
CA	2015	2	516.40
CA	2015	3	529.58
CA	2015	4	536.88
CA	2016	1	543.90
CA	2016	2	553.56
CA	2016	3	565.67
CA	2016	4	572.48
CA	2017	1	578.43
CA	2017	2	590.42
CA	2017	3	602.22
CA	2017	4	610.80
CA	2018	1	621.26
CA	2018	2	633.11
CA	2018	3	641.11
CA	2018	4	641.02
CA	2019	1	645.21
CA	2019	2	651.78
CA	2019	3	658.69
CA	2019	4	662.96
CA	2020	1	669.23
CA	2020	2	676.90
CA	2020	3	684.83
CA	2020	4	698.99
CA	2021	1	718.58
CA	2021	2	761.23
CA	2021	3	800.89
CA	2021	4	833.31
CA	2022	1	867.02
CA	2022	2	919.84
CA	2022	3	913.68
CA	2022	4	888.19
CA	2023	1	885.58
CA	2023	2	907.07
CA	2023	3	917.78
CA	2023	4	918.72
CA	2024	1	934.00
CA	2024	2	948.44
CA	2024	3	957.91
CA	2024	4	960.90
CA	2025	1	962.29
CA	2025	2	970.70
CA	2025	3	968.85
CA	2025	4	972.44
CO	1975	1	54.56
CO	1975	2	54.58
CO	1975	3	55.45
CO	1975	4	54.69
CO	1976	1	55.21
CO	1976	2	59.99
CO	1976	3	60.04
CO	1976	4	62.18
CO	1977	1	64.83
CO	1977	2	65.52
CO	1977	3	69.20
CO	1977	4	72.96
CO	1978	1	76.04
CO	1978	2	79.93
CO	1978	3	83.90
CO	1978	4	87.43
CO	1979	1	91.57
CO	1979	2	94.46
CO	1979	3	97.63
CO	1979	4	99.32
CO	1980	1	100.00
CO	1980	2	102.74
CO	1980	3	107.43
CO	1980	4	106.54
CO	1981	1	106.48
CO	1981	2	108.56
CO	1981	3	114.28
CO	1981	4	110.42
CO	1982	1	119.62
CO	1982	2	120.96
CO	1982	3	122.65
CO	1982	4	126.22
CO	1983	1	126.28
CO	1983	2	125.29
CO	1983	3	126.39
CO	1983	4	121.65
CO	1984	1	125.89
CO	1984	2	125.38
CO	1984	3	125.67
CO	1984	4	123.29
CO	1985	1	126.14
CO	1985	2	125.40
CO	1985	3	126.36
CO	1985	4	124.13
CO	1986	1	128.79
CO	1986	2	129.35
CO	1986	3	128.57
CO	1986	4	127.85
CO	1987	1	129.65
CO	1987	2	128.07
CO	1987	3	125.37
CO	1987	4	124.18
CO	1988	1	125.34
CO	1988	2	125.00
CO	1988	3	123.80
CO	1988	4	123.44
CO	1989	1	123.39
CO	1989	2	124.44
CO	1989	3	126.77
CO	1989	4	126.40
CO	1990	1	127.01
CO	1990	2	127.97
CO	1990	3	129.02
CO	1990	4	129.23
CO	1991	1	130.74
CO	1991	2	132.34
CO	1991	3	133.59
CO	1991	4	135.87
CO	1992	1	137.74
CO	1992	2	140.77
CO	1992	3	143.90
CO	1992	4	146.57
CO	1993	1	149.27
CO	1993	2	152.94
CO	1993	3	157.30
CO	1993	4	161.20
CO	1994	1	165.89
CO	1994	2	173.51
CO	1994	3	177.90
CO	1994	4	179.32
CO	1995	1	182.68
CO	1995	2	186.23
CO	1995	3	189.94
CO	1995	4	192.85
CO	1996	1	195.26
CO	1996	2	197.68
CO	1996	3	199.97
CO	1996	4	202.61
CO	1997	1	204.82
CO	1997	2	207.48
CO	1997	3	210.79
CO	1997	4	214.10
CO	1998	1	217.07
CO	1998	2	219.73
CO	1998	3	223.76
CO	1998	4	226.46
CO	1999	1	230.79
CO	1999	2	237.90
CO	1999	3	245.81
CO	1999	4	250.07
CO	2000	1	259.43
CO	2000	2	265.87
CO	2000	3	272.78
CO	2000	4	278.92
CO	2001	1	286.72
CO	2001	2	292.52
CO	2001	3	297.97
CO	2001	4	300.33
CO	2002	1	303.85
CO	2002	2	307.19
CO	2002	3	311.57
CO	2002	4	313.47
CO	2003	1	314.39
CO	2003	2	315.73
CO	2003	3	317.14
CO	2003	4	320.78
CO	2004	1	323.24
CO	2004	2	325.66
CO	2004	3	330.31
CO	2004	4	333.47
CO	2005	1	337.01
CO	2005	2	341.95
CO	2005	3	347.27
CO	2005	4	350.75
CO	2006	1	351.74
CO	2006	2	353.45
CO	2006	3	355.20
CO	2006	4	358.44
CO	2007	1	359.33
